FullPath;Package;Element;Property;DependentPackage;DependendElement;GUID
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;OrganizationIdentification;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Components;Function;{8D4B7680-1187-462b-B5DD-6C7646BD4A4A}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;OrganizationIdentification;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Components;FormOfAddress;{0BCFA0BE-94D3-4a3a-8610-525B00C78261}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;OrganizationIdentification;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Components;CustomerIdentifier;{F3941986-6510-44ba-BCD8-5A60C51F643D}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;OrganizationName;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Components;OrganizationIdentification;{866D03DE-098B-4d7c-AC88-EADD7FAAAE74}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;OrganizationUnit;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Components;OrganizationIdentification;{866D03DE-098B-4d7c-AC88-EADD7FAAAE74}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;Postcode;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;PostalAddressComponent;{1E1924A1-731E-42bf-9D2B-4A6134657855}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;PremisesIdentifier;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Components;AddressedObjectIdentifier;{AD6DD549-44AB-4b80-84E5-47D171D6B2EF}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;Qualification;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Components;IndividualIdentification;{E4C6154D-A842-4b84-B9F9-9197A198AB91}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;Region;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Components;Locality;{8AD229C2-B842-402d-9399-602D182A3D85}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;RoleDescriptor;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;PostalAddressComponent;{1E1924A1-731E-42bf-9D2B-4A6134657855}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;RoleDescriptor;Association;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Components;MailRecipient;{FE68CAA9-07E2-4fc1-A358-074BBC533B15}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;Stairwell;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Components;AddressedObjectIdentifier;{AD6DD549-44AB-4b80-84E5-47D171D6B2EF}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;SupplementaryDeliveryPointData;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;PostalAddressComponent;{1E1924A1-731E-42bf-9D2B-4A6134657855}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;SupplementaryDespatchInfo;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;PostalAddressComponent;{1E1924A1-731E-42bf-9D2B-4A6134657855}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;Surname;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Components;IndividualIdentification;{E4C6154D-A842-4b84-B9F9-9197A198AB91}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;TelephoneNumber;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Components;AddressedObjectIdentifier;{AD6DD549-44AB-4b80-84E5-47D171D6B2EF}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;TelephoneNumber;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Components;OrganizationIdentification;{866D03DE-098B-4d7c-AC88-EADD7FAAAE74}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;TelephoneNumber;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Components;IndividualIdentification;{E4C6154D-A842-4b84-B9F9-9197A198AB91}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;TelephoneNumber;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;TelephoneNumber_child;{30D4E3BE-D248-49eb-9203-09B17C0AC2F5}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;Thoroughfare;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;PostalAddressComponent;{1E1924A1-731E-42bf-9D2B-4A6134657855}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;Town;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Components;Locality;{8AD229C2-B842-402d-9399-602D182A3D85}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Components;Wing;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Components;AddressedObjectIdentifier;{AD6DD549-44AB-4b80-84E5-47D171D6B2EF}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Sub-elements;ComplexName;fullName;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Sub-elements;ComplexName;nameParts;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Sub-elements;PartOfNameType;{8A4AA26D-5A1D-4868-BEDA-D10635E10E90}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Sub-elements;LevelType;levelNumber;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Numerics;Integer;{56690121-01D0-459e-9D52-D102EDCD8C9D}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Sub-elements;LevelType;levelName;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Sub-elements;LevelConstructorType;{A78A8A28-893C-44cc-841E-8884FE2C23EE}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Sub-elements;PartOfNameType;partValue;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Sub-elements;PartOfNameType;typeOfPart;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Sub-elements;PartConstructorType;{521312A3-AF2D-47ff-BEB9-FE5CB36C737C}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Sub-elements;PartOfNameType;partNumber;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Numerics;Integer;{56690121-01D0-459e-9D52-D102EDCD8C9D}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Sub-elements;PartOfNameType;position;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Sub-elements;PositionType;{3E2CAB83-5C61-4417-A517-6E17F53B2BEE}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Sub-elements;PartOfNameType;Ucode;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Sub-elements;PositionType;positionNumber;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Numerics;Integer;{56690121-01D0-459e-9D52-D102EDCD8C9D}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;Sub-elements;PositionType;positionType;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.Sub-elements;PositionConstructorType;{6ED9173A-3F84-4cab-8623-3825BD91D72C}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;TypesOfComponents;Construct;Aggregation;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.TypesOfComponents;Element;{A5A66000-47A4-48e4-9E54-0F5EB9F66163}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;TypesOfComponents;Construct;Aggregation;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.TypesOfComponents;Segment;{429781E7-B907-4624-9C89-6B9E1C8ACFFD}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;TypesOfComponents;Construct;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;PostalAddressComponent;{1E1924A1-731E-42bf-9D2B-4A6134657855}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;TypesOfComponents;Element;Aggregation;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.TypesOfComponents;Segment;{429781E7-B907-4624-9C89-6B9E1C8ACFFD}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;TypesOfComponents;Element;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;PostalAddressComponent;{1E1924A1-731E-42bf-9D2B-4A6134657855}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;TypesOfComponents;Element;Aggregation;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.TypesOfComponents;Construct;{0270C73C-A1A1-4e32-BC9D-FCF4E91DD035}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;TypesOfComponents;Segment;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;PostalAddressComponent;{1E1924A1-731E-42bf-9D2B-4A6134657855}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;TypesOfComponents;Segment;Aggregation;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.TypesOfComponents;Element;{A5A66000-47A4-48e4-9E54-0F5EB9F66163}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;TypesOfComponents;Segment;Aggregation;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1.TypesOfComponents;Construct;{0270C73C-A1A1-4e32-BC9D-FCF4E91DD035}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2;Rendition;AddressRenderedByTemplate;specification;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Rendition;Template;{6582B947-E53B-4bfc-92AA-888FC32737C9}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2;Rendition;AddressRenderedByTemplate;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Rendition;RenderedAddress;{7EAC44E1-2552-484f-9BE7-93D7305EE442}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2;Rendition;lineDataType;lineComponent;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Numerics;Integer;{56690121-01D0-459e-9D52-D102EDCD8C9D}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2;Rendition;lineDataType;lineName;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2;Rendition;PATDL;contentDefinition node in XML instance;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Rendition;PATDLTemplate;{827E7F50-5BB3-4935-8CD0-E460D4C73E6B}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2;Rendition;PATDLTemplate;templateName;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2;Rendition;PATDLTemplate;templateIdentifier;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2;Rendition;PATDLTemplate;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Rendition;Template;{6582B947-E53B-4bfc-92AA-888FC32737C9}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2;Rendition;PATDLTemplate;XML Schema;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Rendition;PATDL;{4C76AB2A-AB66-4782-96E2-37557932E8EA}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2;Rendition;RenderedAddress;renderedLine;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2;Rendition;RenderedAddress;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Rendition;AddressRenderedByTemplate;{5003C339-290A-4c86-8776-B5FCD2589A7D}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2;Rendition;RenderedAddress;source;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;PostalAddress;{E841CC8E-87B8-48bb-AEBC-5AF8EFA83A8C}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2;Rendition;RenderingParameters;parameters;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Rendition;ParameterType;{8609ABDB-CF0F-42f4-872F-A2D15ABF87A2}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2;Rendition;RenderingParameters;template;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Rendition;Template;{6582B947-E53B-4bfc-92AA-888FC32737C9}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2;Rendition;RenderingParameters;contextualizedAddress;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;PostalAddress;{E841CC8E-87B8-48bb-AEBC-5AF8EFA83A8C}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2;Rendition;Template;parameters;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Rendition;RenderingParameters;{16BE725C-FC46-4021-A591-08E0FE71618A}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2;Rendition;Template;Generalization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Rendition;PATDLTemplate;{827E7F50-5BB3-4935-8CD0-E460D4C73E6B}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2;Rendition;Template;realization;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Rendition;AddressRenderedByTemplate;{5003C339-290A-4c86-8776-B5FCD2589A7D}
ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2;Rendition;Template;address;ISO TC211.ISO 19160 Addressing.ISO 19160-4 Edition 2.Postal Address Profile of ISO 19160-1;PostalAddress;{E841CC8E-87B8-48bb-AEBC-5AF8EFA83A8C}
