FullPath;Package;Element;Property;DependentPackage;DependendElement;GUID
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_BAUnit;uID;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Generic Conceptual Model;Oid;{C19E74FE-ED9D-41d8-A6D9-6AF3A2B61064}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_BAUnit;unit1;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Administrative;LA_BAUnit;{E478B4C3-188B-4a8d-A33A-4DCD78CE0902}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_BAUnit;su;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Spatial Unit;LA_SpatialUnit;{3F75696C-3D1F-4067-9016-9C33B4C235BD}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_BAUnit;rrr;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Administrative;LA_RRR;{B3FF0D0C-AD0B-4539-87D8-2DA442CE3C13}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_BAUnit;source;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Administrative;LA_AdministrativeSource;{6598CD21-44C5-4422-8D80-85272D080F61}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_BAUnit;party;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Party;LA_Party;{CA5D4F78-65A9-43e6-B364-F843304E91FE}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_BAUnit;Generalization;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Generic Conceptual Model;VersionedObject;{C75D336C-19A2-4043-9870-EA6EB2A03745}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_Right;type;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Administrative;LA_RightType;{A8B94056-2B62-4339-A502-4A3DA5B5AC82}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_Right;Generalization;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Administrative;LA_RRR;{B3FF0D0C-AD0B-4539-87D8-2DA442CE3C13}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_Restriction;partyRequired;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Truth;Boolean;{856E597C-0E32-427b-A9B4-FBAC45BFC002}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_Restriction;type;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Administrative;LA_RestrictionType;{892E865B-B71F-41a6-9330-720E7C78651F}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_Restriction;Generalization;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Administrative;LA_RRR;{B3FF0D0C-AD0B-4539-87D8-2DA442CE3C13}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_Responsibility;type;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Administrative;LA_ResponsibilityType;{555FAA12-097F-4614-915B-657100E8B102}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_Responsibility;Generalization;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Administrative;LA_RRR;{B3FF0D0C-AD0B-4539-87D8-2DA442CE3C13}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_AdministrativeSource;text;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/WD 19152-2 Edition 1.LADM Part 2 - Classes.Administrative;LA_MultiMediaType;{3FD74A06-86C4-4b8a-90EC-65F8BFA71334}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_AdministrativeSource;type;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Administrative;LA_AdministrativeSourceType;{B4CDC2A6-480D-4852-B621-5E9FB7299CA5}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_AdministrativeSource;unit;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Administrative;LA_BAUnit;{E478B4C3-188B-4a8d-A33A-4DCD78CE0902}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_AdministrativeSource;rrr;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Administrative;LA_RRR;{B3FF0D0C-AD0B-4539-87D8-2DA442CE3C13}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_AdministrativeSource;requiredRelationRRR;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Administrative;LA_RequiredRelationshipRRR;{4C700075-2400-4922-BDF7-C27649922475}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_AdministrativeSource;requiredRelationBaunit;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Administrative;LA_RequiredRelationshipBAUnit;{37BC1FA0-5C3C-4602-AA86-CA1CE5F96454}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_AdministrativeSource;conveyancer;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Party;LA_Party;{CA5D4F78-65A9-43e6-B364-F843304E91FE}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Administrative;LA_AdministrativeSource;Generalization;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Generic Conceptual Model;LA_Source;{4FE59285-F1C6-42fa-BEE8-8318C10589DB}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_RequiredRelationshipSpatialUnit;relationship;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/WD 19152-2 Edition 1.LADM Part 2 - Classes.Spatial Unit;TopoRelation;{E031BE98-A671-4c2a-B870-6200D86B8AC4}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_RequiredRelationshipSpatialUnit;Generalization;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Generic Conceptual Model;VersionedObject;{C75D336C-19A2-4043-9870-EA6EB2A03745}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnit;area;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Spatial Unit;LA_AreaValue;{A10169D5-8D72-4b9c-8D27-8543A20B02B1}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnit;dimension;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Spatial Unit;LA_DimensionType;{52F31DBF-3AAD-422a-A90B-F061DB0BB4B3}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnit;extAddressID;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.External;ExtAddress;{295CE4B4-D0B0-45fc-91BB-D47D76E338A1}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnit;label;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnit;referencePoint;ISO TC211.ISO 19107 Spatial schema.ISO 19107 Edition 2.Geometry;Point;{2E900284-8E24-449b-920A-CA436229BFAD}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnit;geometry;ISO TC211.ISO 19107 Spatial schema.ISO 19107 Edition 2.Geometry;Geometry;{74ADE5A7-8C5B-4676-A74C-33CC59B23B9B}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnit;suID;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Generic Conceptual Model;Oid;{C19E74FE-ED9D-41d8-A6D9-6AF3A2B61064}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnit;surfaceRelation;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Spatial Unit;LA_SurfaceRelationType;{6A3E8D33-B0BE-4816-8016-F82F3CC61788}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnit;volume;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Spatial Unit;LA_VolumeValue;{6DD5A99B-E98A-482e-8407-97FCE48FB798}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnit;level;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Spatial Unit;LA_Level;{F1A39E4B-1BEE-4db9-A221-F15A936F45A4}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnit;su1;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Spatial Unit;LA_SpatialUnit;{3F75696C-3D1F-4067-9016-9C33B4C235BD}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnit;su1;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Spatial Unit;LA_SpatialUnit;{3F75696C-3D1F-4067-9016-9C33B4C235BD}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnit;whole;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Spatial Unit;LA_SpatialUnitGroup;{FCE33EE6-A4B1-4ad2-A70A-326643B082DA}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnit;baunit;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Administrative;LA_BAUnit;{E478B4C3-188B-4a8d-A33A-4DCD78CE0902}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnit;Generalization;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Generic Conceptual Model;VersionedObject;{C75D336C-19A2-4043-9870-EA6EB2A03745}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnitGroup;hierachyLevel;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Numerics;Integer;{56690121-01D0-459e-9D52-D102EDCD8C9D}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnitGroup;label;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnitGroup;name;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterSetCode;{19121440-07C7-43b1-9EFF-BDB3253799E7}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnitGroup;referencePoint;ISO TC211.ISO 19107 Spatial schema.ISO 19107 Edition 2.Geometry;Point;{2E900284-8E24-449b-920A-CA436229BFAD}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnitGroup;sugID;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Generic Conceptual Model;Oid;{C19E74FE-ED9D-41d8-A6D9-6AF3A2B61064}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnitGroup;part;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Spatial Unit;LA_SpatialUnit;{3F75696C-3D1F-4067-9016-9C33B4C235BD}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_SpatialUnitGroup;Generalization;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Generic Conceptual Model;VersionedObject;{C75D336C-19A2-4043-9870-EA6EB2A03745}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_Level;lID;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Generic Conceptual Model;Oid;{C19E74FE-ED9D-41d8-A6D9-6AF3A2B61064}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_Level;name;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_Level;registerType;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Spatial Unit;LA_RegisterType;{724C1CA5-7FA6-478d-B093-ACE8F0AB712D}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_Level;structure;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Spatial Unit;LA_StructureType;{16BF7BB0-3B12-43b6-8F92-9525C0BC3D73}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_Level;type;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Spatial Unit;LA_LevelContentType;{2C850E6F-6CF2-4b16-AB71-A13A83CDA3BF}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_Level;su;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Spatial Unit;LA_SpatialUnit;{3F75696C-3D1F-4067-9016-9C33B4C235BD}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_Level;Generalization;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Generic Conceptual Model;VersionedObject;{C75D336C-19A2-4043-9870-EA6EB2A03745}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_AreaValue;areaSize;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Measure types;Area;{C859CC65-C4E8-465e-B87E-9512D339BF88}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_AreaValue;type;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Spatial Unit;LA_AreaType;{A145D5D8-3107-4e5d-91C4-03E25495BE81}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_VolumeValue;volumeSize;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Measure types;Volume;{6FB67745-B773-4790-BD74-762CAC4D195E}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;Spatial Unit;LA_VolumeValue;type;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Spatial Unit;LA_VolumeType;{F991926B-0A9B-4216-9B59-991320674EC3}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;External;ExtAddress;addressAreaName;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;External;ExtAddress;addressCoordinate;ISO TC211.ISO 19107 Spatial schema.ISO 19107 Edition 2.Geometry;Point;{2E900284-8E24-449b-920A-CA436229BFAD}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;External;ExtAddress;addressID;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Generic Conceptual Model;Oid;{C19E74FE-ED9D-41d8-A6D9-6AF3A2B61064}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;External;ExtAddress;buildingName;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;External;ExtAddress;buildingNumber;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;External;ExtAddress;city;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;External;ExtAddress;country;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;External;ExtAddress;postalCode;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;External;ExtAddress;postBox;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;External;ExtAddress;state;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;External;ExtAddress;streetName;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Text;CharacterString;{0A614EA9-13B7-4ebe-85ED-AA187D27CBD1}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;External;ExtArchive;acceptance;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Date and Time;DateTime;{8367701C-2A96-4fe1-A0E9-4ABAC9DC0ED6}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;External;ExtArchive;data;ISO TC211.ISO 19115 Metadata.ISO 19115-1 Edition 1 (Complete).Language-characterset localization information;LocalisedCharacterString;{61A5AF27-A150-48e4-89ED-A517B8070C0D}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;External;ExtArchive;extraction;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Date and Time;DateTime;{8367701C-2A96-4fe1-A0E9-4ABAC9DC0ED6}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;External;ExtArchive;recordation;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Date and Time;DateTime;{8367701C-2A96-4fe1-A0E9-4ABAC9DC0ED6}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;External;ExtArchive;sID;ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes.Generic Conceptual Model;Oid;{C19E74FE-ED9D-41d8-A6D9-6AF3A2B61064}
ISO TC211.ISO 19152 Land Administration Domain Model (LADM).ISO/DIS 19152-1 Edition 1.LADM Part 1 - Classes;External;ExtArchive;submission;ISO TC211.ISO 19103 Conceptual schema language.ISO 19103 Edition 1.Primitive types.Date and Time;DateTime;{8367701C-2A96-4fe1-A0E9-4ABAC9DC0ED6}
